 1994,31,23 -999,44 -999,62 -999,164,99 -999,111 -999,25
 1995,1,-7,69,61,96,56,84,118,179,132,102,67,50
 1995,2,-15,0,4,53,76,87,97,178,128,80,51,67
 1995,3,-56,17,-9,57,80,91,112,165,92,119,40,94
 1995,4,-39,58,-42,64,74,99,97,140,91,128,10,59
 1995,5,23,30,4,68,86,87,120,102,99,91,-10,18
 1995,6,40,54,25,89,91,102,114,107,106,101,-19,-14
 1995,7,-1,74,-6,84,96,118,154,132,125,131,16,-16
 1995,8,27,48,-6,48,89,72,118,104,131,121,67,-17
 1995,9,42,9,-7,10,61,80,123,77,122,140,82,-24
 1995,10,58,15,29,68,44,86,139,115,99,104,47,-28
 1995,11,19,42,50,40,39,99,164,137,118,78,58,-27
 1995,12,5,55,22,42,19,80,138,146,88,129,98,-11
 1995,13,3,64,13,26,16,65,138,149,77,126,92,25
 1995,14,40,44,19,39,9,76,144,131,76,103,71,38
 1995,15,46,58,20,78,25,92,129,114,107,119,71,22
 1995,16,67,54,8,54,56,91,125,133,102,111,72,14
 1995,17,32,29,48,75,56,99,134,137,113,126,0,23
 1995,18,27,27,21,43,22,113,143,152,122,104,-19,28
 1995,19,4,44,25,-20,54,99,176,152,127,81,-2,30
 1995,20,14,38,16,-8,68,127,157,150,94,86,7,4
 1995,21,20,38,-3,-12,54,114,152,136,74,39,26,-18
 1995,22,31,28,-4,39,76,89,108,136,105,62,73,3
 1995,23,24,18,-2,44,86,97,96,158,95,78,45,32
 1995,24,46,23,54,69,87,106,118,118,103,100,86,-1
 1995,25,27,28,61,81,78,106,129,164,68,80,85,-23
 1995,26,19,0,75,58,85,108,147,144,112,98,64,-45
 1995,27,-14,9,14,24,110,109,144,129,103,105,51,-51
 1995,28,2,39,-2,36,121,114,152,92,61,32,52,-63
 1995,29,60 -999,-16,39,89,119,139,114,58,26,71,-79
 1995,30,0 -999,-4,76,92,113,139,92,44,41,44,-49
 1995,31,6 -999,59 -999,89 -999,165,136 -999,43 -999,-13
 1996,1,10,-33,21,-6,53,76,107,121,92,80,89,23
 1996,2,16,-32,37,-17,57,61,102,114,134,37,99,50
 1996,3,29,-13,46,1,20,42,101,103,153,85,135,30
 1996,4,32,-19,48,-23,-3,97,102,93,135,69,115,25
 1996,5,41,-27,49,-13,8,88,106,114,113,62,77,-15
 1996,6,45,-23,29,12,8,112,93,146,100,79,89,-18
 1996,7,48,-57,28,44,24,130,83,119,94,104,73,-1
 1996,8,59,-45,19,4,8,103,97,108,102,106,5,2
 1996,9,75,-25,7,68,20,66,111,131,110,82,30,15
 1996,10,59,32,14,69,29,112,122,138,103,81,18,8
 1996,11,52,50,-18,44,26,119,128,119,92,57,-14,14
 1996,12,67,18,-9,50,46,104,145,118,115,94,17,27
 1996,13,84,15,-13,5,16,68,127,130,59,102,6,23
 1996,14,74,-1,-26,14,36,68,151,125,35,113,-5,-40
 1996,15,55,-15,-8,41,49,70,92,119,58,93,35,-12
 1996,16,38,18,14,94,15,90,83,115,64,55,44,54
 1996,17,44,54,10,82,26,104,74,117,81,34,44,8
 1996,18,46,43,17,54,15,91,85,134,80,64,0,24
 1996,19,46,2,17,61,49,93,118,150,94,88,-19,70
 1996,20,41,-23,13,69,43,87,120,148,104,111,0,33
 1996,21,13,-34,15,72,59,86,108,137,99,99,-9,5
 1996,22,3,-26,48,59,67,71,122,104,74,88,-16,-2
 1996,23,11,-3,54,71,96,69,149,128,78,94,0,4
