132,159,1960,02,44.35
132,159,1960,03,22.13
132,159,1960,04,27.01
132,159,1960,05,17.51
132,159,1960,06,11.83
132,159,1960,07,171.07
132,159,1960,08,68.14
132,159,1960,09,71.79
132,159,1960,10,130.99
132,159,1960,11,106.97
132,159,1960,12,59.39
132,159,1961,01,98.22
132,159,1961,02,40.69
132,159,1961,03,8.70
132,159,1961,04,71.48
132,159,1961,05,39.48
132,159,1961,06,32.04
132,159,1961,07,58.48
132,159,1961,08,55.15
132,159,1961,09,62.05
132,159,1961,10,68.35
132,159,1961,11,36.38
132,159,1961,12,56.23
132,159,1962,01,44.15
132,159,1962,02,20.57
132,159,1962,03,21.29
132,159,1962,04,37.96
132,159,1962,05,59.71
132,159,1962,06,9.33
132,159,1962,07,44.38
132,159,1962,08,105.30
132,159,1962,09,74.10
132,159,1962,10,11.47
132,159,1962,11,39.49
132,159,1962,12,32.29
132,159,1963,01,22.12
132,159,1963,02,35.06
132,159,1963,03,50.25
132,159,1963,04,39.18
132,159,1963,05,26.60
132,159,1963,06,96.12
132,159,1963,07,26.85
132,159,1963,08,78.02
132,159,1963,09,33.02
132,159,1963,10,40.83
132,159,1963,11,81.06
132,159,1963,12,21.24
132,159,1964,01,23.00
132,159,1964,02,23.52
132,159,1964,03,84.38
132,159,1964,04,48.58
132,159,1964,05,22.20
132,159,1964,06,53.04
132,159,1964,07,28.50
132,159,1964,08,49.20
132,159,1964,09,15.48
132,159,1964,10,17.64
132,159,1964,11,20.32
132,159,1964,12,37.21
132,159,1965,01,50.50
132,159,1965,02,17.74
132,159,1965,03,36.25
132,159,1965,04,47.01
132,159,1965,05,43.74
132,159,1965,06,34.87
132,159,1965,07,45.57
132,159,1965,08,81.74
132,159,1965,09,126.18
132,159,1965,10,21.50
132,159,1965,11,104.40
132,159,1965,12,96.45
132,159,1966,01,38.00
132,159,1966,02,129.82
132,159,1966,03,17.15
132,159,1966,04,80.02
132,159,1966,05,54.48
132,159,1966,06,60.58
132,159,1966,07,70.60
132,159,1966,08,125.94
132,159,1966,09,22.47
132,159,1966,10,62.67
132,159,1966,11,43.02
132,159,1966,12,53.81
132,159,1967,01,29.04
132,159,1967,02,57.61
132,159,1967,03,30.96
132,159,1967,04,22.99
132,159,1967,05,128.25
132,159,1967,06,12.45
132,159,1967,07,60.72
132,159,1967,08,97.45
132,159,1967,09,61.81
132,159,1967,10,86.16
132,159,1967,11,53.61
132,159,1967,12,39.43
132,159,1968,01,39.86
132,159,1968,02,32.00
132,159,1968,03,40.52
132,159,1968,04,37.97
132,159,1968,05,65.45
132,159,1968,06,56.58
132,159,1968,07,65.82
132,159,1968,08,52.21
132,159,1968,09,115.69
132,159,1968,10,59.32
132,159,1968,11,76.58
132,159,1968,12,35.56
132,159,1969,01,71.77
132,159,1969,02,54.72
132,159,1969,03,61.76
132,159,1969,04,64.91
132,159,1969,05,72.70
132,159,1969,06,79.93
132,159,1969,07,52.26
132,159,1969,08,33.97
132,159,1969,09,44.64
132,159,1969,10,21.14
132,159,1969,11,97.67
132,159,1969,12,56.61
132,159,1970,01,79.16
132,159,1970,02,41.23
132,159,1970,03,34.02
132,159,1970,04,65.84
132,159,1970,05,11.31
132,159,1970,06,29.11
132,159,1970,07,76.52
132,159,1970,08,54.19
132,159,1970,09,29.47
132,159,1970,10,25.68
132,159,1970,11,102.69
132,159,1970,12,38.10
132,159,1971,01,52.80
132,159,1971,02,13.37
132,159,1971,03,44.52
132,159,1971,04,49.38
132,159,1971,05,35.20
132,159,1971,06,49.03
132,159,1971,07,51.93
132,159,1971,08,89.60
132,159,1971,09,24.44
132,159,1971,10,39.32
132,159,1971,11,54.73
132,159,1971,12,24.70
132,159,1972,01,74.18
132,159,1972,02,38.09
132,159,1972,03,61.93
132,159,1972,04,38.38
132,159,1972,05,52.49
132,159,1972,06,76.56
132,159,1972,07,52.13
132,159,1972,08,26.04
132,159,1972,09,27.97
132,159,1972,10,11.26
132,159,1972,11,51.08
132,159,1972,12,46.10
132,159,1973,01,22.63
132,159,1973,02,19.80
132,159,1973,03,5.62
132,159,1973,04,44.62
132,159,1973,05,62.35
132,159,1973,06,58.51
132,159,1973,07,106.30
132,159,1973,08,49.15
132,159,1973,09,76.68
132,159,1973,10,46.17
132,159,1973,11,17.87
132,159,1973,12,35.83
132,159,1974,01,66.32
132,159,1974,02,44.49
132,159,1974,03,35.08
132,159,1974,04,13.23
132,159,1974,05,24.22
132,159,1974,06,43.18
132,159,1974,07,59.91
132,159,1974,08,54.49
132,159,1974,09,74.45
132,159,1974,10,64.88
132,159,1974,11,53.63
132,159,1974,12,44.57
132,159,1975,01,45.76
132,159,1975,02,15.51
132,159,1975,03,35.05
132,159,1975,04,46.91
132,159,1975,05,29.77
132,159,1975,06,13.19
